wikidata_iri,name,depth,wikipedia_page_id,wikipedia_url
wd:Q274490,Public finance,4,268515,https://en.wikipedia.org/?curid=268515
wd:Q207892,Public law,4,287860,https://en.wikipedia.org/?curid=287860
wd:Q4353946,Public sociology,3,1722782,https://en.wikipedia.org/?curid=1722782
wd:Q178512,Public transport,4,26162030,https://en.wikipedia.org/?curid=26162030
wd:Q201339,Public-key cryptography,4,24222,https://en.wikipedia.org/?curid=24222
wd:Q3972943,Publishing,3,68761,https://en.wikipedia.org/?curid=68761
wd:Q203337,Pulmonology,3,585383,https://en.wikipedia.org/?curid=585383
wd:Q839486,Qualitative research,4,371299,https://en.wikipedia.org/?curid=371299
wd:Q757012,Quality management,4,1614268,https://en.wikipedia.org/?curid=1614268
wd:Q20738516,Quantitative analysis (finance),4,29295573,https://en.wikipedia.org/?curid=29295573
wd:Q550479,Quantitative genetics,4,297382,https://en.wikipedia.org/?curid=297382
wd:Q2198157,Quantitative linguistics,4,27426169,https://en.wikipedia.org/?curid=27426169
wd:Q7268941,Quantitative psychology,4,3067624,https://en.wikipedia.org/?curid=3067624
wd:Q730675,Quantitative research,4,389564,https://en.wikipedia.org/?curid=389564
wd:Q2070563,Quantities of information,4,6101309,https://en.wikipedia.org/?curid=6101309
wd:Q198099,Quantization (signal processing),4,317018,https://en.wikipedia.org/?curid=317018
wd:Q1429339,Quantum biology,4,13537626,https://en.wikipedia.org/?curid=13537626
wd:Q188403,Quantum chemistry,4,25211,https://en.wikipedia.org/?curid=25211
wd:Q17995793,Quantum computing,4,25220,https://en.wikipedia.org/?curid=25220
wd:Q234881,Quantum electrodynamics,4,25268,https://en.wikipedia.org/?curid=25268
wd:Q54505,Quantum field theory,3,25267,https://en.wikipedia.org/?curid=25267
wd:Q55648550,Quantum foundations,4,57121312,https://en.wikipedia.org/?curid=57121312
wd:Q234181,Quantum gravity,4,25312,https://en.wikipedia.org/?curid=25312
wd:Q2122243,Quantum information,4,25274,https://en.wikipedia.org/?curid=25274
wd:Q1206311,Quantum logic,4,663426,https://en.wikipedia.org/?curid=663426
wd:Q944,Quantum mechanics,3,25202,https://en.wikipedia.org/?curid=25202
wd:Q735602,Quantum optics,4,658955,https://en.wikipedia.org/?curid=658955
wd:Q2453249,Quaternary science,4,12591925,https://en.wikipedia.org/?curid=12591925
wd:Q47528,Radar,4,25676,https://en.wikipedia.org/?curid=25676
wd:Q1363977,Radio-frequency engineering,3,13485805,https://en.wikipedia.org/?curid=13485805
wd:Q750955,Radiochemistry,4,2035588,https://en.wikipedia.org/?curid=2035588
wd:Q77604,Radiology,3,152623,https://en.wikipedia.org/?curid=152623
wd:Q4260703,Railway engineering,3,5235231,https://en.wikipedia.org/?curid=5235231
wd:Q583461,Randomized algorithm,4,495383,https://en.wikipedia.org/?curid=495383
wd:Q192355,Raw material,4,216167,https://en.wikipedia.org/?curid=216167
wd:Q373406,Reaction mechanism,4,607530,https://en.wikipedia.org/?curid=607530
wd:Q854531,Real analysis,4,26478,https://en.wikipedia.org/?curid=26478
wd:Q1660119,Real estate economics,4,1327762,https://en.wikipedia.org/?curid=1327762
wd:Q3988,Real-time computing,4,25767,https://en.wikipedia.org/?curid=25767
wd:Q898367,Rearrangement reaction,4,1741375,https://en.wikipedia.org/?curid=1741375
wd:Q178354,Reason,4,42446,https://en.wikipedia.org/?curid=42446
wd:Q208467,Receptor (biochemistry),4,569480,https://en.wikipedia.org/?curid=569480
wd:Q554950,Recommender system,4,596646,https://en.wikipedia.org/?curid=596646
wd:Q82682,Redox,4,66313,https://en.wikipedia.org/?curid=66313
wd:Q121769,Reference,4,20110874,https://en.wikipedia.org/?curid=20110874
wd:Q266790,Refrigerant,4,592486,https://en.wikipedia.org/?curid=592486
wd:Q747713,Refrigeration,4,46238,https://en.wikipedia.org/?curid=46238
wd:Q1328737,Regional economics,4,4534169,https://en.wikipedia.org/?curid=4534169
wd:Q817121,Regional geography,3,711230,https://en.wikipedia.org/?curid=711230
wd:Q208042,Regression analysis,4,826997,https://en.wikipedia.org/?curid=826997
wd:Q1819478,Rehabilitation (neuropsychology),4,331330,https://en.wikipedia.org/?curid=331330
wd:Q830687,Reinforcement learning,4,66294,https://en.wikipedia.org/?curid=66294
wd:Q192588,Relational database,4,25873,https://en.wikipedia.org/?curid=25873
wd:Q2193887,Reliability engineering,3,1724836,https://en.wikipedia.org/?curid=1724836
wd:Q9174,Religion,2,25414,https://en.wikipedia.org/?curid=25414
wd:Q814997,Religious conversion,4,25597,https://en.wikipedia.org/?curid=25597
wd:Q670732,Religious law,4,201285,https://en.wikipedia.org/?curid=201285
wd:Q34187,Religious studies,3,354220,https://en.wikipedia.org/?curid=354220
wd:Q199687,Remote sensing,4,228148,https://en.wikipedia.org/?curid=228148
wd:Q176953,Rendering (computer graphics),4,6604,https://en.wikipedia.org/?curid=6604
wd:Q11899851,Renewable energy in India,4,23127931,https://en.wikipedia.org/?curid=23127931
wd:Q2145270,Representation (arts),4,2653427,https://en.wikipedia.org/?curid=2653427
wd:Q13220368,Representation theory,4,19378200,https://en.wikipedia.org/?curid=19378200
wd:Q3640158,Reproductive biology,4,1818326,https://en.wikipedia.org/?curid=1818326
wd:Q1170431,Resampling (statistics),4,3763850,https://en.wikipedia.org/?curid=3763850
wd:Q42240,Research,2,25524,https://en.wikipedia.org/?curid=25524
wd:Q5916050,Reservoir engineering,4,5879295,https://en.wikipedia.org/?curid=5879295
wd:Q1257918,Residual stress,4,1873277,https://en.wikipedia.org/?curid=1873277
wd:Q172858,Resonance,4,41660,https://en.wikipedia.org/?curid=41660
wd:Q14431238,Resource management,4,1044927,https://en.wikipedia.org/?curid=1044927
wd:Q7315837,Resource recovery,4,32845594,https://en.wikipedia.org/?curid=32845594
wd:Q3286546,Respiratory disease,4,3055114,https://en.wikipedia.org/?curid=3055114
wd:Q126793,Retail,4,183515,https://en.wikipedia.org/?curid=183515
wd:Q1076291,Retaining wall,4,521079,https://en.wikipedia.org/?curid=521079
wd:Q327657,Rheumatology,3,209948,https://en.wikipedia.org/?curid=209948
wd:Q780687,Rights,4,51490,https://en.wikipedia.org/?curid=51490
wd:Q28951811,Ring system,4,24718,https://en.wikipedia.org/?curid=24718
wd:Q189447,Risk management,4,26404,https://en.wikipedia.org/?curid=26404
wd:Q1187134,River engineering,4,3966984,https://en.wikipedia.org/?curid=3966984
wd:Q170978,Robotics,3,20903754,https://en.wikipedia.org/?curid=20903754
wd:Q1665389,Robust statistics,4,2885691,https://en.wikipedia.org/?curid=2885691
wd:Q160738,Role-playing game,4,25475,https://en.wikipedia.org/?curid=25475
wd:Q1393258,Rural economics,4,19839947,https://en.wikipedia.org/?curid=19839947
wd:Q396246,Rural sociology,4,155953,https://en.wikipedia.org/?curid=155953
wd:Q6496962,Safety engineering,3,29278,https://en.wikipedia.org/?curid=29278
wd:Q210868,Sampling (signal processing),4,201605,https://en.wikipedia.org/?curid=201605
wd:Q49908,Sampling (statistics),4,160361,https://en.wikipedia.org/?curid=160361
wd:Q179435,Satellite navigation,4,1515653,https://en.wikipedia.org/?curid=1515653
wd:Q1289248,Scalar (mathematics),4,3588331,https://en.wikipedia.org/?curid=3588331
wd:Q210028,Scattering,4,164483,https://en.wikipedia.org/?curid=164483
wd:Q107174690,Schrödinger logic,4,13694339,https://en.wikipedia.org/?curid=13694339
wd:Q24925,Science fiction,4,26787,https://en.wikipedia.org/?curid=26787
wd:Q471839,Science fiction film,4,179757,https://en.wikipedia.org/?curid=179757
wd:Q46857,Scientific method,4,26833,https://en.wikipedia.org/?curid=26833
wd:Q431354,Scientific realism,4,270804,https://en.wikipedia.org/?curid=270804
wd:Q1965486,Scientific writing,4,4541652,https://en.wikipedia.org/?curid=4541652
wd:Q11634,Sculpture,4,26714,https://en.wikipedia.org/?curid=26714
wd:Q4182287,Search engine,4,4059023,https://en.wikipedia.org/?curid=4059023
wd:Q1455178,Second-language acquisition,4,1199964,https://en.wikipedia.org/?curid=1199964
wd:Q1548746,Second-order logic,4,341428,https://en.wikipedia.org/?curid=341428
wd:Q13006147,Secondary education,4,29498,https://en.wikipedia.org/?curid=29498
wd:Q205768,Sedimentology,4,182779,https://en.wikipedia.org/?curid=182779
wd:Q2656128,Seismic analysis,4,1800557,https://en.wikipedia.org/?curid=1800557
wd:Q83371,Seismology,4,28935,https://en.wikipedia.org/?curid=28935
wd:Q39645,Semantics,4,29107,https://en.wikipedia.org/?curid=29107
wd:Q1437428,Semantics (computer science),4,397608,https://en.wikipedia.org/?curid=397608
wd:Q60195,Semiotics,3,29301,https://en.wikipedia.org/?curid=29301
wd:Q1889114,Sensitivity analysis,4,620083,https://en.wikipedia.org/?curid=620083
wd:Q7451127,Sensory ecology,4,10013549,https://en.wikipedia.org/?curid=10013549
wd:Q2271421,Sentiment analysis,4,6435232,https://en.wikipedia.org/?curid=6435232
wd:Q79896,Separation of powers,3,28561,https://en.wikipedia.org/?curid=28561
wd:Q898987,Separation process,4,34880278,https://en.wikipedia.org/?curid=34880278
wd:Q183134,Sepsis,4,158400,https://en.wikipedia.org/?curid=158400
wd:Q864650,Sericulture,4,953081,https://en.wikipedia.org/?curid=953081
wd:Q12482,Set theory,4,27553,https://en.wikipedia.org/?curid=27553
wd:Q1433370,Shrimp farming,4,2167484,https://en.wikipedia.org/?curid=2167484
wd:Q1259123,Signal generator,4,41927,https://en.wikipedia.org/?curid=41927
wd:Q208163,Signal processing,3,29324,https://en.wikipedia.org/?curid=29324
wd:Q720362,Silviculture,4,1031149,https://en.wikipedia.org/?curid=1031149
wd:Q1395219,Skepticism,4,26810,https://en.wikipedia.org/?curid=26810
wd:Q1934361,Skills management,4,4709561,https://en.wikipedia.org/?curid=4709561
wd:Q1074,Skin,4,27978,https://en.wikipedia.org/?curid=27978
wd:Q193275,Small Solar System body,4,6661422,https://en.wikipedia.org/?curid=6661422
wd:Q130768,Smoke,4,27001,https://en.wikipedia.org/?curid=27001
wd:Q29051,Social anthropology,3,33661613,https://en.wikipedia.org/?curid=33661613
wd:Q2642673,Social constructionism,4,203510,https://en.wikipedia.org/?curid=203510
wd:Q121254,Social democracy,4,18247265,https://en.wikipedia.org/?curid=18247265
wd:Q908604,Social history,4,222291,https://en.wikipedia.org/?curid=222291
wd:Q264892,Social justice,4,48990,https://en.wikipedia.org/?curid=48990
wd:Q202833,Social media,4,5897742,https://en.wikipedia.org/?curid=5897742
wd:Q2715623,Social network,3,34327569,https://en.wikipedia.org/?curid=34327569
wd:Q1713511,Social ontology,4,24285129,https://en.wikipedia.org/?curid=24285129
wd:Q4430243,Social organization,4,5100437,https://en.wikipedia.org/?curid=5100437
wd:Q180592,Social philosophy,3,586276,https://en.wikipedia.org/?curid=586276
wd:Q161272,Social psychology,4,26990,https://en.wikipedia.org/?curid=26990
wd:Q12336277,Social research,3,373212,https://en.wikipedia.org/?curid=373212
wd:Q34749,Social science,1,26781,https://en.wikipedia.org/?curid=26781
wd:Q7272,Socialism,4,26847,https://en.wikipedia.org/?curid=26847
wd:Q3578779,Socialist economics,4,43069513,https://en.wikipedia.org/?curid=43069513
wd:Q1643441,Socioeconomics,4,503119,https://en.wikipedia.org/?curid=503119
wd:Q160845,Sociolinguistics,4,89842,https://en.wikipedia.org/?curid=89842
wd:Q1377163,Sociological theory,3,3452443,https://en.wikipedia.org/?curid=3452443
wd:Q21201,Sociology,2,18717981,https://en.wikipedia.org/?curid=18717981
wd:Q1570681,Sociology of culture,4,3193582,https://en.wikipedia.org/?curid=3193582
wd:Q829367,Sociology of education,4,5704308,https://en.wikipedia.org/?curid=5704308
wd:Q613474,Soft systems methodology,4,1101984,https://en.wikipedia.org/?curid=1101984
wd:Q857102,Software design,4,223325,https://en.wikipedia.org/?curid=223325
wd:Q638608,Software development,3,248932,https://en.wikipedia.org/?curid=248932
wd:Q467707,Software development kit,4,166087,https://en.wikipedia.org/?curid=166087
wd:Q2904257,Software development process,4,23407868,https://en.wikipedia.org/?curid=23407868
wd:Q80993,Software engineering,3,27010,https://en.wikipedia.org/?curid=27010
wd:Q1412670,Software quality,4,1301906,https://en.wikipedia.org/?curid=1301906
wd:Q40015,Solar energy,4,27743,https://en.wikipedia.org/?curid=27743
wd:Q2043698,Solar physics,4,2792708,https://en.wikipedia.org/?curid=2792708
wd:Q1483757,Solar power,3,13690575,https://en.wikipedia.org/?curid=13690575
wd:Q2991685,Solid modeling,4,457579,https://en.wikipedia.org/?curid=457579
wd:Q2026994,Solid-phase synthesis,4,1301081,https://en.wikipedia.org/?curid=1301081
wd:Q908684,Solid-state chemistry,4,66315,https://en.wikipedia.org/?curid=66315
wd:Q650257,Solid-state laser,4,3184580,https://en.wikipedia.org/?curid=3184580
wd:Q715396,Solid-state physics,4,102847,https://en.wikipedia.org/?curid=102847
wd:Q2475074,Sonochemistry,4,3173180,https://en.wikipedia.org/?curid=3173180
wd:Q3624078,Sovereign state,3,23604120,https://en.wikipedia.org/?curid=23604120
wd:Q7572581,Space environment,3,1677464,https://en.wikipedia.org/?curid=1677464
wd:Q180046,Space exploration,4,28431,https://en.wikipedia.org/?curid=28431
wd:Q6643326,Space physics,4,4724840,https://en.wikipedia.org/?curid=4724840
wd:Q3110906,Space syntax,4,174704,https://en.wikipedia.org/?curid=174704
wd:Q49390,Space tourism,4,67896,https://en.wikipedia.org/?curid=67896
wd:Q40218,Spacecraft,4,37910,https://en.wikipedia.org/?curid=37910
wd:Q648588,Spacecraft electric propulsion,4,6650279,https://en.wikipedia.org/?curid=6650279
wd:Q5916,Spaceflight,4,77178,https://en.wikipedia.org/?curid=77178
wd:Q11455,Special relativity,4,26962,https://en.wikipedia.org/?curid=26962
wd:Q483666,Spectroscopy,4,27752,https://en.wikipedia.org/?curid=27752
wd:Q25481968,Speech act,4,44836,https://en.wikipedia.org/?curid=44836
wd:Q189436,Speech recognition,4,29468,https://en.wikipedia.org/?curid=29468
wd:Q16346,Speech synthesis,4,42799,https://en.wikipedia.org/?curid=42799
wd:Q46463,Spherical trigonometry,4,650405,https://en.wikipedia.org/?curid=650405
wd:Q7577399,Spin chemistry,4,4866481,https://en.wikipedia.org/?curid=4866481
wd:Q840545,Sports medicine,4,1365637,https://en.wikipedia.org/?curid=1365637
wd:Q18338,Standard Model,4,47641,https://en.wikipedia.org/?curid=47641
wd:Q523,Star,4,26808,https://en.wikipedia.org/?curid=26808
wd:Q11430,State of matter,4,37461,https://en.wikipedia.org/?curid=37461
wd:Q169019,Statics,4,28767,https://en.wikipedia.org/?curid=28767
wd:Q1744628,Statistical classification,4,1579244,https://en.wikipedia.org/?curid=1579244
wd:Q3427422,Statistical graphics,4,15934463,https://en.wikipedia.org/?curid=15934463
wd:Q210832,Statistical hypothesis testing,4,30284,https://en.wikipedia.org/?curid=30284
wd:Q938438,Statistical inference,3,27577,https://en.wikipedia.org/?curid=27577
wd:Q7604400,Statistical learning theory,4,1053303,https://en.wikipedia.org/?curid=1053303
wd:Q188715,Statistical mechanics,4,28481,https://en.wikipedia.org/?curid=28481
wd:Q3284399,Statistical model,4,27576,https://en.wikipedia.org/?curid=27576
wd:Q3551145,Statistical theory,4,27579,https://en.wikipedia.org/?curid=27579
wd:Q12483,Statistics,2,26685,https://en.wikipedia.org/?curid=26685
wd:Q1057093,Stellar nucleosynthesis,4,152440,https://en.wikipedia.org/?curid=152440
wd:Q186011,Stereochemistry,4,28756,https://en.wikipedia.org/?curid=28756
wd:Q176737,Stochastic process,4,47895,https://en.wikipedia.org/?curid=47895
wd:Q11759,Stone Age,4,29219,https://en.wikipedia.org/?curid=29219
wd:Q932522,Strategic planning,4,227101,https://en.wikipedia.org/?curid=227101
wd:Q134783,Stratigraphy,4,182783,https://en.wikipedia.org/?curid=182783
wd:Q123414,Stress (biology),4,146072,https://en.wikipedia.org/?curid=146072
wd:Q908902,Structural biology,4,29400,https://en.wikipedia.org/?curid=29400
wd:Q971776,Structural chemistry,4,52821408,https://en.wikipedia.org/?curid=52821408
wd:Q633538,Structural engineering,3,45829,https://en.wikipedia.org/?curid=45829
wd:Q7625025,Structural engineering theory,4,22615327,https://en.wikipedia.org/?curid=22615327
wd:Q831725,Structural functionalism,4,323779,https://en.wikipedia.org/?curid=323779
wd:Q748811,Substantive law,4,990508,https://en.wikipedia.org/?curid=990508
wd:Q839490,Substructural logic,4,412909,https://en.wikipedia.org/?curid=412909
wd:Q7632178,Subsurface engineer,4,7897442,https://en.wikipedia.org/?curid=7897442
wd:Q1370484,Summary statistics,4,27587,https://en.wikipedia.org/?curid=27587
wd:Q334384,Supervised learning,4,20926,https://en.wikipedia.org/?curid=20926
wd:Q166656,Supply and demand,4,29664,https://en.wikipedia.org/?curid=29664
wd:Q1824206,Supply chain,3,186493,https://en.wikipedia.org/?curid=186493
wd:Q2368228,Supply chain engineering,4,32979095,https://en.wikipedia.org/?curid=32979095
wd:Q492886,Supply chain management,4,27995,https://en.wikipedia.org/?curid=27995
wd:Q373184,Surface science,4,68513,https://en.wikipedia.org/?curid=68513
wd:Q40821,Surgery,3,45599,https://en.wikipedia.org/?curid=45599
wd:Q334401,Surveillance,4,87231,https://en.wikipedia.org/?curid=87231
wd:Q814232,Survey methodology,4,272134,https://en.wikipedia.org/?curid=272134
wd:Q543310,Survival analysis,4,419259,https://en.wikipedia.org/?curid=419259
wd:Q131201,Sustainable development,4,29501,https://en.wikipedia.org/?curid=29501
wd:Q47572,Sustainable forest management,4,4473245,https://en.wikipedia.org/?curid=4473245
wd:Q1364310,Sustainable transport,4,1002744,https://en.wikipedia.org/?curid=1002744
wd:Q863960,Swarm intelligence,4,762988,https://en.wikipedia.org/?curid=762988
wd:Q1163216,Symbolic interactionism,4,309379,https://en.wikipedia.org/?curid=309379
wd:Q12485,Symmetry,4,53741,https://en.wikipedia.org/?curid=53741
wd:Q16726095,Symmetry in quantum mechanics,4,39580830,https://en.wikipedia.org/?curid=39580830
wd:Q2353993,Syndicalism,4,26775,https://en.wikipedia.org/?curid=26775
wd:Q37437,Syntax,4,26860,https://en.wikipedia.org/?curid=26860
wd:Q862838,Synthetic biology,4,841429,https://en.wikipedia.org/?curid=841429
wd:Q598451,System dynamics,4,153208,https://en.wikipedia.org/?curid=153208
wd:Q25100029,Systemic design,4,48514371,https://en.wikipedia.org/?curid=48514371
wd:Q477538,Systems architecture,4,3403318,https://en.wikipedia.org/?curid=3403318
wd:Q815297,Systems biology,4,467899,https://en.wikipedia.org/?curid=467899
wd:Q682496,Systems engineering,4,27764,https://en.wikipedia.org/?curid=27764
wd:Q2617516,Systems neuroscience,4,762064,https://en.wikipedia.org/?curid=762064
wd:Q1452527,Systems psychology,4,16700882,https://en.wikipedia.org/?curid=16700882
wd:Q2167061,Systems science,2,659757,https://en.wikipedia.org/?curid=659757
wd:Q269699,Systems theory,3,29238,https://en.wikipedia.org/?curid=29238
wd:Q1340474,Systems thinking,3,227985,https://en.wikipedia.org/?curid=227985
wd:Q1628411,Targeted advertising,4,16777474,https://en.wikipedia.org/?curid=16777474
wd:Q192521,Technical drawing,4,54952,https://en.wikipedia.org/?curid=54952
wd:Q113859941,Technical geography,3,71605274,https://en.wikipedia.org/?curid=71605274
wd:Q18388277,Technology company,3,44211754,https://en.wikipedia.org/?curid=44211754
wd:Q418,Telecommunications,3,33094374,https://en.wikipedia.org/?curid=33094374
wd:Q1061219,Telecommunications engineering,4,8774050,https://en.wikipedia.org/?curid=8774050
wd:Q289,Television,4,29831,https://en.wikipedia.org/?curid=29831
wd:Q188524,Tensor,4,29965,https://en.wikipedia.org/?curid=29965
wd:Q237125,Term logic,4,321652,https://en.wikipedia.org/?curid=321652
wd:Q9166713,Tertiary education,4,31486,https://en.wikipedia.org/?curid=31486
wd:Q131212,Text editor,4,30310,https://en.wikipedia.org/?curid=30310
wd:Q1505660,Textile manufacturing,4,2162735,https://en.wikipedia.org/?curid=2162735
wd:Q11635,Theatre,4,20913771,https://en.wikipedia.org/?curid=20913771
wd:Q44405,Theocracy,4,30875,https://en.wikipedia.org/?curid=30875
wd:Q34178,Theology,4,30503,https://en.wikipedia.org/?curid=30503
wd:Q321150,Theoretical chemistry,3,31491,https://en.wikipedia.org/?curid=31491
wd:Q2878974,Theoretical computer science,2,323392,https://en.wikipedia.org/?curid=323392
wd:Q351625,Theoretical linguistics,3,55422,https://en.wikipedia.org/?curid=55422
wd:Q7782373,Theoretical psychology,3,981440,https://en.wikipedia.org/?curid=981440
wd:Q796617,Theories of political behavior,4,37123,https://en.wikipedia.org/?curid=37123
wd:Q844718,Theory of computation,3,30402,https://en.wikipedia.org/?curid=30402
wd:Q956095,Theory of constraints,4,203932,https://en.wikipedia.org/?curid=203932
wd:Q43514,Theory of relativity,3,30001,https://en.wikipedia.org/?curid=30001
wd:Q2585592,Thermal engineering,3,19582317,https://en.wikipedia.org/?curid=19582317
wd:Q183410,Thermochemistry,4,30369,https://en.wikipedia.org/?curid=30369
wd:Q75920,Thermodynamic cycle,4,3285197,https://en.wikipedia.org/?curid=3285197
wd:Q11473,Thermodynamics,3,29952,https://en.wikipedia.org/?curid=29952
wd:Q4197365,Thermoeconomics,4,6838711,https://en.wikipedia.org/?curid=6838711
wd:Q1137203,Thin film,4,1033036,https://en.wikipedia.org/?curid=1033036
wd:Q647589,Thin-film optics,4,387489,https://en.wikipedia.org/?curid=387489
wd:Q184037,Tidal power,3,325060,https://en.wikipedia.org/?curid=325060
wd:Q186588,Time series,4,406624,https://en.wikipedia.org/?curid=406624
wd:Q7806653,Time–frequency analysis,4,857897,https://en.wikipedia.org/?curid=857897
wd:Q1540285,Tissue engineering,4,307065,https://en.wikipedia.org/?curid=307065
wd:Q191010,Titration,4,31260,https://en.wikipedia.org/?curid=31260
wd:Q1566,Tobacco,4,30942,https://en.wikipedia.org/?curid=30942
wd:Q841267,Tomography,4,385523,https://en.wikipedia.org/?curid=385523
wd:Q3532085,Topic model,4,28934119,https://en.wikipedia.org/?curid=28934119
